window_id,video_id,label,split,window_path
gmncsa24_gmncsa_fall_036_w0044,gmncsa24_gmncsa_fall_036,fall,train,/Users/varunreddyseelam/Desktop/Gen_ai/final_pipeline/data/windows/train/fall/gmncsa24_gmncsa_fall_036/gmncsa24_gmncsa_fall_036_w0044.json
gmncsa24_gmncsa_fall_036_w0013,gmncsa24_gmncsa_fall_036,fall,train,/Users/varunreddyseelam/Desktop/Gen_ai/final_pipeline/data/windows/train/fall/gmncsa24_gmncsa_fall_036/gmncsa24_gmncsa_fall_036_w0013.json
gmncsa24_gmncsa_fall_036_w0033,gmncsa24_gmncsa_fall_036,fall,train,/Users/varunreddyseelam/Desktop/Gen_ai/final_pipeline/data/windows/train/fall/gmncsa24_gmncsa_fall_036/gmncsa24_gmncsa_fall_036_w0033.json
gmncsa24_gmncsa_fall_036_w0025,gmncsa24_gmncsa_fall_036,fall,train,/Users/varunreddyseelam/Desktop/Gen_ai/final_pipeline/data/windows/train/fall/gmncsa24_gmncsa_fall_036/gmncsa24_gmncsa_fall_036_w0025.json
gmncsa24_gmncsa_fall_036_w0009,gmncsa24_gmncsa_fall_036,fall,train,/Users/varunreddyseelam/Desktop/Gen_ai/final_pipeline/data/windows/train/fall/gmncsa24_gmncsa_fall_036/gmncsa24_gmncsa_fall_036_w0009.json
gmncsa24_gmncsa_fall_036_w0048,gmncsa24_gmncsa_fall_036,fall,train,/Users/varunreddyseelam/Desktop/Gen_ai/final_pipeline/data/windows/train/fall/gmncsa24_gmncsa_fall_036/gmncsa24_gmncsa_fall_036_w0048.json
gmncsa24_gmncsa_fall_036_w0049,gmncsa24_gmncsa_fall_036,fall,train,/Users/varunreddyseelam/Desktop/Gen_ai/final_pipeline/data/windows/train/fall/gmncsa24_gmncsa_fall_036/gmncsa24_gmncsa_fall_036_w0049.json
gmncsa24_gmncsa_fall_036_w0008,gmncsa24_gmncsa_fall_036,fall,train,/Users/varunreddyseelam/Desktop/Gen_ai/final_pipeline/data/windows/train/fall/gmncsa24_gmncsa_fall_036/gmncsa24_gmncsa_fall_036_w0008.json
gmncsa24_gmncsa_fall_036_w0024,gmncsa24_gmncsa_fall_036,fall,train,/Users/varunreddyseelam/Desktop/Gen_ai/final_pipeline/data/windows/train/fall/gmncsa24_gmncsa_fall_036/gmncsa24_gmncsa_fall_036_w0024.json
gmncsa24_gmncsa_fall_036_w0032,gmncsa24_gmncsa_fall_036,fall,train,/Users/varunreddyseelam/Desktop/Gen_ai/final_pipeline/data/windows/train/fall/gmncsa24_gmncsa_fall_036/gmncsa24_gmncsa_fall_036_w0032.json
gmncsa24_gmncsa_fall_036_w0012,gmncsa24_gmncsa_fall_036,fall,train,/Users/varunreddyseelam/Desktop/Gen_ai/final_pipeline/data/windows/train/fall/gmncsa24_gmncsa_fall_036/gmncsa24_gmncsa_fall_036_w0012.json
gmncsa24_gmncsa_fall_036_w0045,gmncsa24_gmncsa_fall_036,fall,train,/Users/varunreddyseelam/Desktop/Gen_ai/final_pipeline/data/windows/train/fall/gmncsa24_gmncsa_fall_036/gmncsa24_gmncsa_fall_036_w0045.json
gmncsa24_gmncsa_fall_036_w0053,gmncsa24_gmncsa_fall_036,fall,train,/Users/varunreddyseelam/Desktop/Gen_ai/final_pipeline/data/windows/train/fall/gmncsa24_gmncsa_fall_036/gmncsa24_gmncsa_fall_036_w0053.json
gmncsa24_gmncsa_fall_036_w0004,gmncsa24_gmncsa_fall_036,fall,train,/Users/varunreddyseelam/Desktop/Gen_ai/final_pipeline/data/windows/train/fall/gmncsa24_gmncsa_fall_036/gmncsa24_gmncsa_fall_036_w0004.json
gmncsa24_gmncsa_fall_036_w0028,gmncsa24_gmncsa_fall_036,fall,train,/Users/varunreddyseelam/Desktop/Gen_ai/final_pipeline/data/windows/train/fall/gmncsa24_gmncsa_fall_036/gmncsa24_gmncsa_fall_036_w0028.json
gmncsa24_gmncsa_fall_036_w0035,gmncsa24_gmncsa_fall_036,fall,train,/Users/varunreddyseelam/Desktop/Gen_ai/final_pipeline/data/windows/train/fall/gmncsa24_gmncsa_fall_036/gmncsa24_gmncsa_fall_036_w0035.json
gmncsa24_gmncsa_fall_036_w0023,gmncsa24_gmncsa_fall_036,fall,train,/Users/varunreddyseelam/Desktop/Gen_ai/final_pipeline/data/windows/train/fall/gmncsa24_gmncsa_fall_036/gmncsa24_gmncsa_fall_036_w0023.json
gmncsa24_gmncsa_fall_036_w0019,gmncsa24_gmncsa_fall_036,fall,train,/Users/varunreddyseelam/Desktop/Gen_ai/final_pipeline/data/windows/train/fall/gmncsa24_gmncsa_fall_036/gmncsa24_gmncsa_fall_036_w0019.json
gmncsa24_gmncsa_fall_036_w0039,gmncsa24_gmncsa_fall_036,fall,train,/Users/varunreddyseelam/Desktop/Gen_ai/final_pipeline/data/windows/train/fall/gmncsa24_gmncsa_fall_036/gmncsa24_gmncsa_fall_036_w0039.json
gmncsa24_gmncsa_fall_036_w0003,gmncsa24_gmncsa_fall_036,fall,train,/Users/varunreddyseelam/Desktop/Gen_ai/final_pipeline/data/windows/train/fall/gmncsa24_gmncsa_fall_036/gmncsa24_gmncsa_fall_036_w0003.json
gmncsa24_gmncsa_fall_036_w0054,gmncsa24_gmncsa_fall_036,fall,train,/Users/varunreddyseelam/Desktop/Gen_ai/final_pipeline/data/windows/train/fall/gmncsa24_gmncsa_fall_036/gmncsa24_gmncsa_fall_036_w0054.json
gmncsa24_gmncsa_fall_036_w0042,gmncsa24_gmncsa_fall_036,fall,train,/Users/varunreddyseelam/Desktop/Gen_ai/final_pipeline/data/windows/train/fall/gmncsa24_gmncsa_fall_036/gmncsa24_gmncsa_fall_036_w0042.json
gmncsa24_gmncsa_fall_036_w0015,gmncsa24_gmncsa_fall_036,fall,train,/Users/varunreddyseelam/Desktop/Gen_ai/final_pipeline/data/windows/train/fall/gmncsa24_gmncsa_fall_036/gmncsa24_gmncsa_fall_036_w0015.json
gmncsa24_gmncsa_fall_036_w0014,gmncsa24_gmncsa_fall_036,fall,train,/Users/varunreddyseelam/Desktop/Gen_ai/final_pipeline/data/windows/train/fall/gmncsa24_gmncsa_fall_036/gmncsa24_gmncsa_fall_036_w0014.json
gmncsa24_gmncsa_fall_036_w0043,gmncsa24_gmncsa_fall_036,fall,train,/Users/varunreddyseelam/Desktop/Gen_ai/final_pipeline/data/windows/train/fall/gmncsa24_gmncsa_fall_036/gmncsa24_gmncsa_fall_036_w0043.json
gmncsa24_gmncsa_fall_036_w0055,gmncsa24_gmncsa_fall_036,fall,train,/Users/varunreddyseelam/Desktop/Gen_ai/final_pipeline/data/windows/train/fall/gmncsa24_gmncsa_fall_036/gmncsa24_gmncsa_fall_036_w0055.json
gmncsa24_gmncsa_fall_036_w0002,gmncsa24_gmncsa_fall_036,fall,train,/Users/varunreddyseelam/Desktop/Gen_ai/final_pipeline/data/windows/train/fall/gmncsa24_gmncsa_fall_036/gmncsa24_gmncsa_fall_036_w0002.json
gmncsa24_gmncsa_fall_036_w0038,gmncsa24_gmncsa_fall_036,fall,train,/Users/varunreddyseelam/Desktop/Gen_ai/final_pipeline/data/windows/train/fall/gmncsa24_gmncsa_fall_036/gmncsa24_gmncsa_fall_036_w0038.json
gmncsa24_gmncsa_fall_036_w0018,gmncsa24_gmncsa_fall_036,fall,train,/Users/varunreddyseelam/Desktop/Gen_ai/final_pipeline/data/windows/train/fall/gmncsa24_gmncsa_fall_036/gmncsa24_gmncsa_fall_036_w0018.json
gmncsa24_gmncsa_fall_036_w0022,gmncsa24_gmncsa_fall_036,fall,train,/Users/varunreddyseelam/Desktop/Gen_ai/final_pipeline/data/windows/train/fall/gmncsa24_gmncsa_fall_036/gmncsa24_gmncsa_fall_036_w0022.json
gmncsa24_gmncsa_fall_036_w0034,gmncsa24_gmncsa_fall_036,fall,train,/Users/varunreddyseelam/Desktop/Gen_ai/final_pipeline/data/windows/train/fall/gmncsa24_gmncsa_fall_036/gmncsa24_gmncsa_fall_036_w0034.json
le2i_CR02_video_55_fall_w0001,le2i_CR02_video_55_fall,fall,train,/Users/varunreddyseelam/Desktop/Gen_ai/final_pipeline/data/windows/train/fall/le2i_CR02_video_55_fall/le2i_CR02_video_55_fall_w0001.json
le2i_CR02_video_55_fall_w0000,le2i_CR02_video_55_fall,fall,train,/Users/varunreddyseelam/Desktop/Gen_ai/final_pipeline/data/windows/train/fall/le2i_CR02_video_55_fall/le2i_CR02_video_55_fall_w0000.json
le2i_CR02_video_55_fall_w0003,le2i_CR02_video_55_fall,fall,train,/Users/varunreddyseelam/Desktop/Gen_ai/final_pipeline/data/windows/train/fall/le2i_CR02_video_55_fall/le2i_CR02_video_55_fall_w0003.json
le2i_CR02_video_55_fall_w0002,le2i_CR02_video_55_fall,fall,train,/Users/varunreddyseelam/Desktop/Gen_ai/final_pipeline/data/windows/train/fall/le2i_CR02_video_55_fall/le2i_CR02_video_55_fall_w0002.json
gmncsa24_gmncsa_fall_007_w0003,gmncsa24_gmncsa_fall_007,fall,train,/Users/varunreddyseelam/Desktop/Gen_ai/final_pipeline/data/windows/train/fall/gmncsa24_gmncsa_fall_007/gmncsa24_gmncsa_fall_007_w0003.json
gmncsa24_gmncsa_fall_007_w0054,gmncsa24_gmncsa_fall_007,fall,train,/Users/varunreddyseelam/Desktop/Gen_ai/final_pipeline/data/windows/train/fall/gmncsa24_gmncsa_fall_007/gmncsa24_gmncsa_fall_007_w0054.json
gmncsa24_gmncsa_fall_007_w0042,gmncsa24_gmncsa_fall_007,fall,train,/Users/varunreddyseelam/Desktop/Gen_ai/final_pipeline/data/windows/train/fall/gmncsa24_gmncsa_fall_007/gmncsa24_gmncsa_fall_007_w0042.json
gmncsa24_gmncsa_fall_007_w0015,gmncsa24_gmncsa_fall_007,fall,train,/Users/varunreddyseelam/Desktop/Gen_ai/final_pipeline/data/windows/train/fall/gmncsa24_gmncsa_fall_007/gmncsa24_gmncsa_fall_007_w0015.json
gmncsa24_gmncsa_fall_007_w0039,gmncsa24_gmncsa_fall_007,fall,train,/Users/varunreddyseelam/Desktop/Gen_ai/final_pipeline/data/windows/train/fall/gmncsa24_gmncsa_fall_007/gmncsa24_gmncsa_fall_007_w0039.json
gmncsa24_gmncsa_fall_007_w0019,gmncsa24_gmncsa_fall_007,fall,train,/Users/varunreddyseelam/Desktop/Gen_ai/final_pipeline/data/windows/train/fall/gmncsa24_gmncsa_fall_007/gmncsa24_gmncsa_fall_007_w0019.json
gmncsa24_gmncsa_fall_007_w0035,gmncsa24_gmncsa_fall_007,fall,train,/Users/varunreddyseelam/Desktop/Gen_ai/final_pipeline/data/windows/train/fall/gmncsa24_gmncsa_fall_007/gmncsa24_gmncsa_fall_007_w0035.json
gmncsa24_gmncsa_fall_007_w0023,gmncsa24_gmncsa_fall_007,fall,train,/Users/varunreddyseelam/Desktop/Gen_ai/final_pipeline/data/windows/train/fall/gmncsa24_gmncsa_fall_007/gmncsa24_gmncsa_fall_007_w0023.json
gmncsa24_gmncsa_fall_007_w0022,gmncsa24_gmncsa_fall_007,fall,train,/Users/varunreddyseelam/Desktop/Gen_ai/final_pipeline/data/windows/train/fall/gmncsa24_gmncsa_fall_007/gmncsa24_gmncsa_fall_007_w0022.json
gmncsa24_gmncsa_fall_007_w0034,gmncsa24_gmncsa_fall_007,fall,train,/Users/varunreddyseelam/Desktop/Gen_ai/final_pipeline/data/windows/train/fall/gmncsa24_gmncsa_fall_007/gmncsa24_gmncsa_fall_007_w0034.json
gmncsa24_gmncsa_fall_007_w0018,gmncsa24_gmncsa_fall_007,fall,train,/Users/varunreddyseelam/Desktop/Gen_ai/final_pipeline/data/windows/train/fall/gmncsa24_gmncsa_fall_007/gmncsa24_gmncsa_fall_007_w0018.json
gmncsa24_gmncsa_fall_007_w0038,gmncsa24_gmncsa_fall_007,fall,train,/Users/varunreddyseelam/Desktop/Gen_ai/final_pipeline/data/windows/train/fall/gmncsa24_gmncsa_fall_007/gmncsa24_gmncsa_fall_007_w0038.json
gmncsa24_gmncsa_fall_007_w0014,gmncsa24_gmncsa_fall_007,fall,train,/Users/varunreddyseelam/Desktop/Gen_ai/final_pipeline/data/windows/train/fall/gmncsa24_gmncsa_fall_007/gmncsa24_gmncsa_fall_007_w0014.json
gmncsa24_gmncsa_fall_007_w0043,gmncsa24_gmncsa_fall_007,fall,train,/Users/varunreddyseelam/Desktop/Gen_ai/final_pipeline/data/windows/train/fall/gmncsa24_gmncsa_fall_007/gmncsa24_gmncsa_fall_007_w0043.json
gmncsa24_gmncsa_fall_007_w0055,gmncsa24_gmncsa_fall_007,fall,train,/Users/varunreddyseelam/Desktop/Gen_ai/final_pipeline/data/windows/train/fall/gmncsa24_gmncsa_fall_007/gmncsa24_gmncsa_fall_007_w0055.json
gmncsa24_gmncsa_fall_007_w0002,gmncsa24_gmncsa_fall_007,fall,train,/Users/varunreddyseelam/Desktop/Gen_ai/final_pipeline/data/windows/train/fall/gmncsa24_gmncsa_fall_007/gmncsa24_gmncsa_fall_007_w0002.json
gmncsa24_gmncsa_fall_007_w0009,gmncsa24_gmncsa_fall_007,fall,train,/Users/varunreddyseelam/Desktop/Gen_ai/final_pipeline/data/windows/train/fall/gmncsa24_gmncsa_fall_007/gmncsa24_gmncsa_fall_007_w0009.json
gmncsa24_gmncsa_fall_007_w0048,gmncsa24_gmncsa_fall_007,fall,train,/Users/varunreddyseelam/Desktop/Gen_ai/final_pipeline/data/windows/train/fall/gmncsa24_gmncsa_fall_007/gmncsa24_gmncsa_fall_007_w0048.json
gmncsa24_gmncsa_fall_007_w0033,gmncsa24_gmncsa_fall_007,fall,train,/Users/varunreddyseelam/Desktop/Gen_ai/final_pipeline/data/windows/train/fall/gmncsa24_gmncsa_fall_007/gmncsa24_gmncsa_fall_007_w0033.json
gmncsa24_gmncsa_fall_007_w0025,gmncsa24_gmncsa_fall_007,fall,train,/Users/varunreddyseelam/Desktop/Gen_ai/final_pipeline/data/windows/train/fall/gmncsa24_gmncsa_fall_007/gmncsa24_gmncsa_fall_007_w0025.json
gmncsa24_gmncsa_fall_007_w0005,gmncsa24_gmncsa_fall_007,fall,train,/Users/varunreddyseelam/Desktop/Gen_ai/final_pipeline/data/windows/train/fall/gmncsa24_gmncsa_fall_007/gmncsa24_gmncsa_fall_007_w0005.json
gmncsa24_gmncsa_fall_007_w0052,gmncsa24_gmncsa_fall_007,fall,train,/Users/varunreddyseelam/Desktop/Gen_ai/final_pipeline/data/windows/train/fall/gmncsa24_gmncsa_fall_007/gmncsa24_gmncsa_fall_007_w0052.json
gmncsa24_gmncsa_fall_007_w0044,gmncsa24_gmncsa_fall_007,fall,train,/Users/varunreddyseelam/Desktop/Gen_ai/final_pipeline/data/windows/train/fall/gmncsa24_gmncsa_fall_007/gmncsa24_gmncsa_fall_007_w0044.json
gmncsa24_gmncsa_fall_007_w0013,gmncsa24_gmncsa_fall_007,fall,train,/Users/varunreddyseelam/Desktop/Gen_ai/final_pipeline/data/windows/train/fall/gmncsa24_gmncsa_fall_007/gmncsa24_gmncsa_fall_007_w0013.json
gmncsa24_gmncsa_fall_007_w0029,gmncsa24_gmncsa_fall_007,fall,train,/Users/varunreddyseelam/Desktop/Gen_ai/final_pipeline/data/windows/train/fall/gmncsa24_gmncsa_fall_007/gmncsa24_gmncsa_fall_007_w0029.json
gmncsa24_gmncsa_fall_007_w0028,gmncsa24_gmncsa_fall_007,fall,train,/Users/varunreddyseelam/Desktop/Gen_ai/final_pipeline/data/windows/train/fall/gmncsa24_gmncsa_fall_007/gmncsa24_gmncsa_fall_007_w0028.json
gmncsa24_gmncsa_fall_007_w0012,gmncsa24_gmncsa_fall_007,fall,train,/Users/varunreddyseelam/Desktop/Gen_ai/final_pipeline/data/windows/train/fall/gmncsa24_gmncsa_fall_007/gmncsa24_gmncsa_fall_007_w0012.json
gmncsa24_gmncsa_fall_007_w0045,gmncsa24_gmncsa_fall_007,fall,train,/Users/varunreddyseelam/Desktop/Gen_ai/final_pipeline/data/windows/train/fall/gmncsa24_gmncsa_fall_007/gmncsa24_gmncsa_fall_007_w0045.json
gmncsa24_gmncsa_fall_007_w0053,gmncsa24_gmncsa_fall_007,fall,train,/Users/varunreddyseelam/Desktop/Gen_ai/final_pipeline/data/windows/train/fall/gmncsa24_gmncsa_fall_007/gmncsa24_gmncsa_fall_007_w0053.json
gmncsa24_gmncsa_fall_007_w0004,gmncsa24_gmncsa_fall_007,fall,train,/Users/varunreddyseelam/Desktop/Gen_ai/final_pipeline/data/windows/train/fall/gmncsa24_gmncsa_fall_007/gmncsa24_gmncsa_fall_007_w0004.json
gmncsa24_gmncsa_fall_007_w0024,gmncsa24_gmncsa_fall_007,fall,train,/Users/varunreddyseelam/Desktop/Gen_ai/final_pipeline/data/windows/train/fall/gmncsa24_gmncsa_fall_007/gmncsa24_gmncsa_fall_007_w0024.json
gmncsa24_gmncsa_fall_007_w0032,gmncsa24_gmncsa_fall_007,fall,train,/Users/varunreddyseelam/Desktop/Gen_ai/final_pipeline/data/windows/train/fall/gmncsa24_gmncsa_fall_007/gmncsa24_gmncsa_fall_007_w0032.json
gmncsa24_gmncsa_fall_007_w0049,gmncsa24_gmncsa_fall_007,fall,train,/Users/varunreddyseelam/Desktop/Gen_ai/final_pipeline/data/windows/train/fall/gmncsa24_gmncsa_fall_007/gmncsa24_gmncsa_fall_007_w0049.json
gmncsa24_gmncsa_fall_007_w0008,gmncsa24_gmncsa_fall_007,fall,train,/Users/varunreddyseelam/Desktop/Gen_ai/final_pipeline/data/windows/train/fall/gmncsa24_gmncsa_fall_007/gmncsa24_gmncsa_fall_007_w0008.json
gmncsa24_gmncsa_fall_007_w0027,gmncsa24_gmncsa_fall_007,fall,train,/Users/varunreddyseelam/Desktop/Gen_ai/final_pipeline/data/windows/train/fall/gmncsa24_gmncsa_fall_007/gmncsa24_gmncsa_fall_007_w0027.json
gmncsa24_gmncsa_fall_007_w0031,gmncsa24_gmncsa_fall_007,fall,train,/Users/varunreddyseelam/Desktop/Gen_ai/final_pipeline/data/windows/train/fall/gmncsa24_gmncsa_fall_007/gmncsa24_gmncsa_fall_007_w0031.json
gmncsa24_gmncsa_fall_007_w0011,gmncsa24_gmncsa_fall_007,fall,train,/Users/varunreddyseelam/Desktop/Gen_ai/final_pipeline/data/windows/train/fall/gmncsa24_gmncsa_fall_007/gmncsa24_gmncsa_fall_007_w0011.json
gmncsa24_gmncsa_fall_007_w0046,gmncsa24_gmncsa_fall_007,fall,train,/Users/varunreddyseelam/Desktop/Gen_ai/final_pipeline/data/windows/train/fall/gmncsa24_gmncsa_fall_007/gmncsa24_gmncsa_fall_007_w0046.json
gmncsa24_gmncsa_fall_007_w0050,gmncsa24_gmncsa_fall_007,fall,train,/Users/varunreddyseelam/Desktop/Gen_ai/final_pipeline/data/windows/train/fall/gmncsa24_gmncsa_fall_007/gmncsa24_gmncsa_fall_007_w0050.json
gmncsa24_gmncsa_fall_007_w0007,gmncsa24_gmncsa_fall_007,fall,train,/Users/varunreddyseelam/Desktop/Gen_ai/final_pipeline/data/windows/train/fall/gmncsa24_gmncsa_fall_007/gmncsa24_gmncsa_fall_007_w0007.json
gmncsa24_gmncsa_fall_007_w0006,gmncsa24_gmncsa_fall_007,fall,train,/Users/varunreddyseelam/Desktop/Gen_ai/final_pipeline/data/windows/train/fall/gmncsa24_gmncsa_fall_007/gmncsa24_gmncsa_fall_007_w0006.json
gmncsa24_gmncsa_fall_007_w0051,gmncsa24_gmncsa_fall_007,fall,train,/Users/varunreddyseelam/Desktop/Gen_ai/final_pipeline/data/windows/train/fall/gmncsa24_gmncsa_fall_007/gmncsa24_gmncsa_fall_007_w0051.json
gmncsa24_gmncsa_fall_007_w0047,gmncsa24_gmncsa_fall_007,fall,train,/Users/varunreddyseelam/Desktop/Gen_ai/final_pipeline/data/windows/train/fall/gmncsa24_gmncsa_fall_007/gmncsa24_gmncsa_fall_007_w0047.json
gmncsa24_gmncsa_fall_007_w0010,gmncsa24_gmncsa_fall_007,fall,train,/Users/varunreddyseelam/Desktop/Gen_ai/final_pipeline/data/windows/train/fall/gmncsa24_gmncsa_fall_007/gmncsa24_gmncsa_fall_007_w0010.json
gmncsa24_gmncsa_fall_007_w0030,gmncsa24_gmncsa_fall_007,fall,train,/Users/varunreddyseelam/Desktop/Gen_ai/final_pipeline/data/windows/train/fall/gmncsa24_gmncsa_fall_007/gmncsa24_gmncsa_fall_007_w0030.json
gmncsa24_gmncsa_fall_007_w0026,gmncsa24_gmncsa_fall_007,fall,train,/Users/varunreddyseelam/Desktop/Gen_ai/final_pipeline/data/windows/train/fall/gmncsa24_gmncsa_fall_007/gmncsa24_gmncsa_fall_007_w0026.json
gmncsa24_gmncsa_fall_007_w0017,gmncsa24_gmncsa_fall_007,fall,train,/Users/varunreddyseelam/Desktop/Gen_ai/final_pipeline/data/windows/train/fall/gmncsa24_gmncsa_fall_007/gmncsa24_gmncsa_fall_007_w0017.json
gmncsa24_gmncsa_fall_007_w0040,gmncsa24_gmncsa_fall_007,fall,train,/Users/varunreddyseelam/Desktop/Gen_ai/final_pipeline/data/windows/train/fall/gmncsa24_gmncsa_fall_007/gmncsa24_gmncsa_fall_007_w0040.json
gmncsa24_gmncsa_fall_007_w0056,gmncsa24_gmncsa_fall_007,fall,train,/Users/varunreddyseelam/Desktop/Gen_ai/final_pipeline/data/windows/train/fall/gmncsa24_gmncsa_fall_007/gmncsa24_gmncsa_fall_007_w0056.json
gmncsa24_gmncsa_fall_007_w0001,gmncsa24_gmncsa_fall_007,fall,train,/Users/varunreddyseelam/Desktop/Gen_ai/final_pipeline/data/windows/train/fall/gmncsa24_gmncsa_fall_007/gmncsa24_gmncsa_fall_007_w0001.json
gmncsa24_gmncsa_fall_007_w0021,gmncsa24_gmncsa_fall_007,fall,train,/Users/varunreddyseelam/Desktop/Gen_ai/final_pipeline/data/windows/train/fall/gmncsa24_gmncsa_fall_007/gmncsa24_gmncsa_fall_007_w0021.json
gmncsa24_gmncsa_fall_007_w0037,gmncsa24_gmncsa_fall_007,fall,train,/Users/varunreddyseelam/Desktop/Gen_ai/final_pipeline/data/windows/train/fall/gmncsa24_gmncsa_fall_007/gmncsa24_gmncsa_fall_007_w0037.json
gmncsa24_gmncsa_fall_007_w0036,gmncsa24_gmncsa_fall_007,fall,train,/Users/varunreddyseelam/Desktop/Gen_ai/final_pipeline/data/windows/train/fall/gmncsa24_gmncsa_fall_007/gmncsa24_gmncsa_fall_007_w0036.json
gmncsa24_gmncsa_fall_007_w0020,gmncsa24_gmncsa_fall_007,fall,train,/Users/varunreddyseelam/Desktop/Gen_ai/final_pipeline/data/windows/train/fall/gmncsa24_gmncsa_fall_007/gmncsa24_gmncsa_fall_007_w0020.json
gmncsa24_gmncsa_fall_007_w0000,gmncsa24_gmncsa_fall_007,fall,train,/Users/varunreddyseelam/Desktop/Gen_ai/final_pipeline/data/windows/train/fall/gmncsa24_gmncsa_fall_007/gmncsa24_gmncsa_fall_007_w0000.json
gmncsa24_gmncsa_fall_007_w0057,gmncsa24_gmncsa_fall_007,fall,train,/Users/varunreddyseelam/Desktop/Gen_ai/final_pipeline/data/windows/train/fall/gmncsa24_gmncsa_fall_007/gmncsa24_gmncsa_fall_007_w0057.json
gmncsa24_gmncsa_fall_007_w0041,gmncsa24_gmncsa_fall_007,fall,train,/Users/varunreddyseelam/Desktop/Gen_ai/final_pipeline/data/windows/train/fall/gmncsa24_gmncsa_fall_007/gmncsa24_gmncsa_fall_007_w0041.json
gmncsa24_gmncsa_fall_007_w0016,gmncsa24_gmncsa_fall_007,fall,train,/Users/varunreddyseelam/Desktop/Gen_ai/final_pipeline/data/windows/train/fall/gmncsa24_gmncsa_fall_007/gmncsa24_gmncsa_fall_007_w0016.json
urfd_fall-09-cam0_w0016,urfd_fall-09-cam0,fall,train,/Users/varunreddyseelam/Desktop/Gen_ai/final_pipeline/data/windows/train/fall/urfd_fall-09-cam0/urfd_fall-09-cam0_w0016.json
urfd_fall-09-cam0_w0000,urfd_fall-09-cam0,fall,train,/Users/varunreddyseelam/Desktop/Gen_ai/final_pipeline/data/windows/train/fall/urfd_fall-09-cam0/urfd_fall-09-cam0_w0000.json
urfd_fall-09-cam0_w0020,urfd_fall-09-cam0,fall,train,/Users/varunreddyseelam/Desktop/Gen_ai/final_pipeline/data/windows/train/fall/urfd_fall-09-cam0/urfd_fall-09-cam0_w0020.json
urfd_fall-09-cam0_w0021,urfd_fall-09-cam0,fall,train,/Users/varunreddyseelam/Desktop/Gen_ai/final_pipeline/data/windows/train/fall/urfd_fall-09-cam0/urfd_fall-09-cam0_w0021.json
urfd_fall-09-cam0_w0001,urfd_fall-09-cam0,fall,train,/Users/varunreddyseelam/Desktop/Gen_ai/final_pipeline/data/windows/train/fall/urfd_fall-09-cam0/urfd_fall-09-cam0_w0001.json
urfd_fall-09-cam0_w0017,urfd_fall-09-cam0,fall,train,/Users/varunreddyseelam/Desktop/Gen_ai/final_pipeline/data/windows/train/fall/urfd_fall-09-cam0/urfd_fall-09-cam0_w0017.json
urfd_fall-09-cam0_w0026,urfd_fall-09-cam0,fall,train,/Users/varunreddyseelam/Desktop/Gen_ai/final_pipeline/data/windows/train/fall/urfd_fall-09-cam0/urfd_fall-09-cam0_w0026.json
urfd_fall-09-cam0_w0030,urfd_fall-09-cam0,fall,train,/Users/varunreddyseelam/Desktop/Gen_ai/final_pipeline/data/windows/train/fall/urfd_fall-09-cam0/urfd_fall-09-cam0_w0030.json
urfd_fall-09-cam0_w0010,urfd_fall-09-cam0,fall,train,/Users/varunreddyseelam/Desktop/Gen_ai/final_pipeline/data/windows/train/fall/urfd_fall-09-cam0/urfd_fall-09-cam0_w0010.json
urfd_fall-09-cam0_w0006,urfd_fall-09-cam0,fall,train,/Users/varunreddyseelam/Desktop/Gen_ai/final_pipeline/data/windows/train/fall/urfd_fall-09-cam0/urfd_fall-09-cam0_w0006.json
urfd_fall-09-cam0_w0007,urfd_fall-09-cam0,fall,train,/Users/varunreddyseelam/Desktop/Gen_ai/final_pipeline/data/windows/train/fall/urfd_fall-09-cam0/urfd_fall-09-cam0_w0007.json
urfd_fall-09-cam0_w0011,urfd_fall-09-cam0,fall,train,/Users/varunreddyseelam/Desktop/Gen_ai/final_pipeline/data/windows/train/fall/urfd_fall-09-cam0/urfd_fall-09-cam0_w0011.json
urfd_fall-09-cam0_w0031,urfd_fall-09-cam0,fall,train,/Users/varunreddyseelam/Desktop/Gen_ai/final_pipeline/data/windows/train/fall/urfd_fall-09-cam0/urfd_fall-09-cam0_w0031.json
urfd_fall-09-cam0_w0027,urfd_fall-09-cam0,fall,train,/Users/varunreddyseelam/Desktop/Gen_ai/final_pipeline/data/windows/train/fall/urfd_fall-09-cam0/urfd_fall-09-cam0_w0027.json
urfd_fall-09-cam0_w0008,urfd_fall-09-cam0,fall,train,/Users/varunreddyseelam/Desktop/Gen_ai/final_pipeline/data/windows/train/fall/urfd_fall-09-cam0/urfd_fall-09-cam0_w0008.json
urfd_fall-09-cam0_w0032,urfd_fall-09-cam0,fall,train,/Users/varunreddyseelam/Desktop/Gen_ai/final_pipeline/data/windows/train/fall/urfd_fall-09-cam0/urfd_fall-09-cam0_w0032.json
urfd_fall-09-cam0_w0024,urfd_fall-09-cam0,fall,train,/Users/varunreddyseelam/Desktop/Gen_ai/final_pipeline/data/windows/train/fall/urfd_fall-09-cam0/urfd_fall-09-cam0_w0024.json
urfd_fall-09-cam0_w0004,urfd_fall-09-cam0,fall,train,/Users/varunreddyseelam/Desktop/Gen_ai/final_pipeline/data/windows/train/fall/urfd_fall-09-cam0/urfd_fall-09-cam0_w0004.json
